sample_id,level,cell_type,count,method
Br2719,supertype_label,Lamp5_1,191,mapmycells
Br2719,supertype_label,OPC_1,173,mapmycells
Br2719,supertype_label,Sst_7,173,mapmycells
Br2719,supertype_label,Sst_20,170,mapmycells
Br2719,supertype_label,L2/3 IT_3,169,mapmycells
Br2719,supertype_label,L4 IT_3,157,mapmycells
Br2719,supertype_label,Micro-PVM_1,152,mapmycells
Br2719,supertype_label,L5 IT_5,147,mapmycells
Br2719,supertype_label,Pvalb_8,143,mapmycells
Br2719,supertype_label,Sncg_5,131,mapmycells
Br2719,supertype_label,Sst_3,125,mapmycells
Br2719,supertype_label,Vip_23,124,mapmycells
Br2719,supertype_label,Vip_1,120,mapmycells
Br2719,supertype_label,Lamp5_5,116,mapmycells
Br2719,supertype_label,Pvalb_13,110,mapmycells
Br2719,supertype_label,Lamp5_3,108,mapmycells
Br2719,supertype_label,Sst_19,103,mapmycells
Br2719,supertype_label,Micro-PVM_2_1-SEAAD,92,mapmycells
Br2719,supertype_label,L6b_3,92,mapmycells
Br2719,supertype_label,Sncg_4,90,mapmycells
Br2719,supertype_label,Vip_14,87,mapmycells
Br2719,supertype_label,Sst_1,85,mapmycells
Br2719,supertype_label,Pericyte_2-SEAAD,85,mapmycells
Br2719,supertype_label,Vip_16,72,mapmycells
Br2719,supertype_label,Sst_11,69,mapmycells
Br2719,supertype_label,Pax6_2,67,mapmycells
Br2719,supertype_label,Micro-PVM_2_3-SEAAD,64,mapmycells
Br2719,supertype_label,L6b_4,63,mapmycells
Br2719,supertype_label,Pax6_1,61,mapmycells
Br2719,supertype_label,L2/3 IT_10,57,mapmycells
Br2719,supertype_label,Sst_13,55,mapmycells
Br2719,supertype_label,Sst_4,53,mapmycells
Br2719,supertype_label,L5 IT_1,48,mapmycells
Br2719,supertype_label,Vip_6,47,mapmycells
Br2719,supertype_label,L5 IT_3,41,mapmycells
Br2719,supertype_label,L5 ET_1,39,mapmycells
Br2719,supertype_label,Sst Chodl_2,39,mapmycells
Br2719,supertype_label,Vip_18,37,mapmycells
Br2719,supertype_label,Pvalb_10,34,mapmycells
Br2719,supertype_label,Sst Chodl_1,34,mapmycells
Br2719,supertype_label,Sncg_6,30,mapmycells
Br2719,supertype_label,Sncg_2,29,mapmycells
Br2719,supertype_label,Pvalb_6,29,mapmycells
Br2719,supertype_label,Vip_2,28,mapmycells
Br2719,supertype_label,Vip_5,27,mapmycells
Br2719,supertype_label,L2/3 IT_8,26,mapmycells
Br2719,supertype_label,Lamp5_4,24,mapmycells
Br2719,supertype_label,Pax6_3,23,mapmycells
Br2719,supertype_label,Vip_4,23,mapmycells
Br2719,supertype_label,Pvalb_9,20,mapmycells
Br2719,supertype_label,Lamp5_2,20,mapmycells
Br2719,supertype_label,Sst_25,18,mapmycells
Br2719,supertype_label,Sncg_8,18,mapmycells
Br2719,supertype_label,Vip_13,17,mapmycells
Br2719,supertype_label,L2/3 IT_6,16,mapmycells
Br2719,supertype_label,Sst_9,16,mapmycells
Br2719,supertype_label,Pvalb_12,16,mapmycells
Br2719,supertype_label,L5/6 NP_1,16,mapmycells
Br2719,supertype_label,Sncg_3,15,mapmycells
Br2719,supertype_label,L6 IT Car3_1,14,mapmycells
Br2719,supertype_label,L5/6 NP_6,13,mapmycells
Br2719,supertype_label,L6 CT_4,12,mapmycells
Br2719,supertype_label,Vip_12,10,mapmycells
Br2719,supertype_label,L6 IT Car3_2,10,mapmycells
Br2719,supertype_label,Vip_9,9,mapmycells
Br2719,supertype_label,Lamp5_6,9,mapmycells
Br2719,supertype_label,Sst_12,9,mapmycells
Br2719,supertype_label,Astro_1,7,mapmycells
Br2719,supertype_label,L5/6 NP_2,7,mapmycells
Br2719,supertype_label,Sst_22,6,mapmycells
Br2719,supertype_label,Vip_15,6,mapmycells
Br2719,supertype_label,Pax6_4,6,mapmycells
Br2719,supertype_label,Sst_2,5,mapmycells
Br2719,supertype_label,L5/6 NP_3,4,mapmycells
Br2719,supertype_label,Sst_23,3,mapmycells
Br2719,supertype_label,Micro-PVM_4-SEAAD,3,mapmycells
Br2719,supertype_label,Vip_11,3,mapmycells
Br2719,supertype_label,OPC_2_2-SEAAD,2,mapmycells
Br2719,supertype_label,Pvalb_5,2,mapmycells
Br2719,supertype_label,Pvalb_2,1,mapmycells
Br2719,supertype_label,Pvalb_7,1,mapmycells
Br2719,supertype_label,L6 CT_1,1,mapmycells
Br2719,supertype_label,Pvalb_1,0,mapmycells
Br2719,supertype_label,Pvalb_3,0,mapmycells
Br2719,supertype_label,Oligo_2,0,mapmycells
Br2719,supertype_label,Sncg_1,0,mapmycells
Br2719,supertype_label,Unassigned,0,mapmycells
Br2719,supertype_label,OPC_2,0,mapmycells
Br5314,class_label,Non-neuronal and Non-neural,32796,mapmycells
Br5314,class_label,Neuronal: Glutamatergic,10393,mapmycells
Br5314,class_label,Neuronal: GABAergic,3891,mapmycells
Br5314,class_label,Unassigned,0,mapmycells
Br5314,subclass_label,Oligodendrocyte,14687,mapmycells
Br5314,subclass_label,Astrocyte,5219,mapmycells
Br5314,subclass_label,Endothelial,5009,mapmycells
Br5314,subclass_label,VLMC,4408,mapmycells
Br5314,subclass_label,L2/3 IT,3202,mapmycells
Br5314,subclass_label,L6b,2685,mapmycells
Br5314,subclass_label,Microglia-PVM,2626,mapmycells
Br5314,subclass_label,L4 IT,1748,mapmycells
Br5314,subclass_label,L5 IT,1223,mapmycells
Br5314,subclass_label,Sst,1136,mapmycells
Br5314,subclass_label,OPC,847,mapmycells
Br5314,subclass_label,Vip,806,mapmycells
Br5314,subclass_label,L6 IT,585,mapmycells
Br5314,subclass_label,Pvalb,581,mapmycells
Br5314,subclass_label,Lamp5,461,mapmycells
Br5314,subclass_label,L5 ET,370,mapmycells
Br5314,subclass_label,Sncg,360,mapmycells
Br5314,subclass_label,Chandelier,258,mapmycells
Br5314,subclass_label,L5/6 NP,245,mapmycells
Br5314,subclass_label,L6 CT,236,mapmycells
Br5314,subclass_label,Pax6,127,mapmycells
Br5314,subclass_label,L6 IT Car3,99,mapmycells
Br5314,subclass_label,Lamp5 Lhx6,90,mapmycells
Br5314,subclass_label,Sst Chodl,72,mapmycells
Br5314,subclass_label,Unassigned,0,mapmycells
Br5314,supertype_label,Oligo_4,11441,mapmycells
Br5314,supertype_label,Endo_2,3871,mapmycells
Br5314,supertype_label,Astro_2,2749,mapmycells
Br5314,supertype_label,SMC-SEAAD,2484,mapmycells
Br5314,supertype_label,Oligo_2_1-SEAAD,2102,mapmycells
Br5314,supertype_label,VLMC_1,1108,mapmycells
Br5314,supertype_label,Endo_1,1099,mapmycells
Br5314,supertype_label,L4 IT_1,981,mapmycells
Br5314,supertype_label,L6b_6,944,mapmycells
Br5314,supertype_label,Astro_4,911,mapmycells
Br5314,supertype_label,L2/3 IT_12,833,mapmycells
Br5314,supertype_label,L6b_2,794,mapmycells
Br5314,supertype_label,Lymphocyte,792,mapmycells
Br5314,supertype_label,L2/3 IT_2,785,mapmycells
Br5314,supertype_label,Pericyte_1,733,mapmycells
Br5314,supertype_label,Micro-PVM_3-SEAAD,669,mapmycells
Br5314,supertype_label,L6b_1,658,mapmycells
Br5314,supertype_label,Oligo_3,647,mapmycells
Br5314,supertype_label,OPC_2_1-SEAAD,635,mapmycells
Br5314,supertype_label,Micro-PVM_2,629,mapmycells
Br5314,supertype_label,L2/3 IT_7,623,mapmycells
Br5314,supertype_label,Astro_5,546,mapmycells
Br5314,supertype_label,Astro_6-SEAAD,535,mapmycells
Br5314,supertype_label,Oligo_1,496,mapmycells
Br5314,supertype_label,Astro_3,477,mapmycells
Br5314,supertype_label,L2/3 IT_1,450,mapmycells
Br5314,supertype_label,L4 IT_2,443,mapmycells
Br5314,supertype_label,L6 IT_2,436,mapmycells
Br5314,supertype_label,L5 IT_6,419,mapmycells
Br5314,supertype_label,L5 IT_7,416,mapmycells
Br5314,supertype_label,Pvalb_15,408,mapmycells
Br5314,supertype_label,Monocyte,383,mapmycells
Br5314,supertype_label,L5 ET_2,354,mapmycells
Br5314,supertype_label,Sst_10,272,mapmycells
Br5314,supertype_label,Vip_21,239,mapmycells
Br5314,supertype_label,L4 IT_4,226,mapmycells
Br5314,supertype_label,OPC_1,209,mapmycells
Br5314,supertype_label,L5/6 NP_4,195,mapmycells
Br5314,supertype_label,Lamp5_5,181,mapmycells
Br5314,supertype_label,L5 IT_2,177,mapmycells
Br5314,supertype_label,Sncg_5,170,mapmycells
Br5314,supertype_label,L6b_5,166,mapmycells
Br5314,supertype_label,Chandelier_1,158,mapmycells
Br5314,supertype_label,L2/3 IT_13,157,mapmycells
Br5314,supertype_label,Vip_19,152,mapmycells
Br5314,supertype_label,Sst_5,150,mapmycells
Br5314,supertype_label,L6 IT_1,149,mapmycells
Br5314,supertype_label,L2/3 IT_5,146,mapmycells
Br5314,supertype_label,Lamp5_1,143,mapmycells
Br5314,supertype_label,L2/3 IT_3,140,mapmycells
Br5314,supertype_label,L6 CT_3,139,mapmycells
Br5314,supertype_label,Sst_7,137,mapmycells
Br5314,supertype_label,L5 IT_5,127,mapmycells
Br5314,supertype_label,Sst_20,115,mapmycells
Br5314,supertype_label,Vip_23,107,mapmycells
Br5314,supertype_label,Chandelier_2,100,mapmycells
Br5314,supertype_label,L4 IT_3,98,mapmycells
Br5314,supertype_label,Sst_3,97,mapmycells
Br5314,supertype_label,L6 CT_2,93,mapmycells
Br5314,supertype_label,L6 IT Car3_3,93,mapmycells
Br5314,supertype_label,Lamp5_Lhx6_1,90,mapmycells
Br5314,supertype_label,Sncg_4,86,mapmycells
Br5314,supertype_label,Sst_19,85,mapmycells
Br5314,supertype_label,Lamp5_3,83,mapmycells
Br5314,supertype_label,Pericyte_2-SEAAD,83,mapmycells
Br5314,supertype_label,Vip_1,77,mapmycells
Br5314,supertype_label,Pvalb_8,74,mapmycells
Br5314,supertype_label,L6b_4,71,mapmycells
Br5314,supertype_label,Vip_14,66,mapmycells
Br5314,supertype_label,Sst_4,64,mapmycells
Br5314,supertype_label,Sst_1,62,mapmycells
Br5314,supertype_label,Pax6_2,57,mapmycells
Br5314,supertype_label,Micro-PVM_2_1-SEAAD,56,mapmycells
Br5314,supertype_label,Pax6_1,55,mapmycells
Br5314,supertype_label,Sst_13,53,mapmycells
Br5314,supertype_label,Pvalb_13,52,mapmycells
Br5314,supertype_label,L6b_3,52,mapmycells
Br5314,supertype_label,Vip_16,52,mapmycells
Br5314,supertype_label,Sst_11,51,mapmycells
Br5314,supertype_label,Micro-PVM_2_3-SEAAD,48,mapmycells
Br5314,supertype_label,L5 IT_1,45,mapmycells
Br5314,supertype_label,Micro-PVM_1,42,mapmycells
Br5314,supertype_label,Sncg_6,42,mapmycells
Br5314,supertype_label,Sst Chodl_2,41,mapmycells
Br5314,supertype_label,L5 IT_3,39,mapmycells
Br5314,supertype_label,Endo_3,39,mapmycells
Br5314,supertype_label,Sst Chodl_1,31,mapmycells
Br5314,supertype_label,Sncg_2,31,mapmycells
Br5314,supertype_label,L2/3 IT_6,27,mapmycells
Br5314,supertype_label,Vip_2,26,mapmycells
Br5314,supertype_label,Lamp5_4,26,mapmycells
Br5314,supertype_label,Lamp5_2,25,mapmycells
Br5314,supertype_label,L2/3 IT_10,24,mapmycells
Br5314,supertype_label,Vip_5,21,mapmycells
Br5314,supertype_label,Pvalb_6,20,mapmycells
Br5314,supertype_label,L5/6 NP_2,19,mapmycells
Br5314,supertype_label,Sst_25,18,mapmycells
Br5314,supertype_label,Sncg_8,18,mapmycells
Br5314,supertype_label,L2/3 IT_8,17,mapmycells
Br5314,supertype_label,L5/6 NP_6,17,mapmycells
Br5314,supertype_label,Vip_6,17,mapmycells
Br5314,supertype_label,L5 ET_1,16,mapmycells
Br5314,supertype_label,Pvalb_10,15,mapmycells
Br5314,supertype_label,Sncg_3,13,mapmycells
Br5314,supertype_label,Vip_4,13,mapmycells
Br5314,supertype_label,Sst_9,13,mapmycells
Br5314,supertype_label,Pax6_3,12,mapmycells
Br5314,supertype_label,L5/6 NP_1,12,mapmycells
Br5314,supertype_label,Vip_13,10,mapmycells
Br5314,supertype_label,Sst_22,10,mapmycells
Br5314,supertype_label,Vip_18,9,mapmycells
Br5314,supertype_label,Vip_12,7,mapmycells
Br5314,supertype_label,Micro-PVM_4-SEAAD,7,mapmycells
Br5314,supertype_label,Pvalb_12,7,mapmycells
Br5314,supertype_label,Pvalb_9,5,mapmycells
Br5314,supertype_label,L6 IT Car3_1,4,mapmycells
Br5314,supertype_label,Vip_9,4,mapmycells
Br5314,supertype_label,Vip_15,4,mapmycells
Br5314,supertype_label,Sst_12,4,mapmycells
Br5314,supertype_label,L6 CT_4,4,mapmycells
Br5314,supertype_label,Sst_23,3,mapmycells
Br5314,supertype_label,Lamp5_6,3,mapmycells
Br5314,supertype_label,OPC_2_2-SEAAD,3,mapmycells
Br5314,supertype_label,Pax6_4,3,mapmycells
Br5314,supertype_label,L6 IT Car3_2,2,mapmycells
Br5314,supertype_label,Vip_11,2,mapmycells
Br5314,supertype_label,L5/6 NP_3,2,mapmycells
Br5314,supertype_label,Sst_2,2,mapmycells
Br5314,supertype_label,Astro_1,1,mapmycells
Br5314,supertype_label,Oligo_2,1,mapmycells
Br5314,supertype_label,Unassigned,0,mapmycells
Br5314,supertype_label,Sncg_1,0,mapmycells
Br5314,supertype_label,Pvalb_7,0,mapmycells
Br5314,supertype_label,Pvalb_5,0,mapmycells
Br5314,supertype_label,Pvalb_3,0,mapmycells
Br5314,supertype_label,Pvalb_2,0,mapmycells
Br5314,supertype_label,Pvalb_1,0,mapmycells
Br5314,supertype_label,L6 CT_1,0,mapmycells
Br5314,supertype_label,OPC_2,0,mapmycells
Br5373,class_label,Non-neuronal and Non-neural,40797,mapmycells
Br5373,class_label,Neuronal: Glutamatergic,17438,mapmycells
Br5373,class_label,Neuronal: GABAergic,6928,mapmycells
Br5373,class_label,Unassigned,0,mapmycells
Br5373,subclass_label,Oligodendrocyte,13040,mapmycells
Br5373,subclass_label,Astrocyte,8814,mapmycells
Br5373,subclass_label,VLMC,7557,mapmycells
Br5373,subclass_label,L2/3 IT,7411,mapmycells
Br5373,subclass_label,Endothelial,6605,mapmycells
Br5373,subclass_label,Microglia-PVM,3752,mapmycells
Br5373,subclass_label,L6b,3292,mapmycells
Br5373,subclass_label,L4 IT,2839,mapmycells
Br5373,subclass_label,L5 IT,1972,mapmycells
Br5373,subclass_label,Vip,1580,mapmycells
Br5373,subclass_label,Lamp5 Lhx6,1395,mapmycells
Br5373,subclass_label,Sst,1242,mapmycells
Br5373,subclass_label,OPC,1029,mapmycells
Br5373,subclass_label,Pvalb,943,mapmycells
Br5373,subclass_label,L6 IT,605,mapmycells
Br5373,subclass_label,Lamp5,598,mapmycells
Br5373,subclass_label,L5 ET,511,mapmycells
Br5373,subclass_label,Chandelier,415,mapmycells
Br5373,subclass_label,Sncg,412,mapmycells
Br5373,subclass_label,L5/6 NP,309,mapmycells
Br5373,subclass_label,L6 CT,294,mapmycells
Br5373,subclass_label,Pax6,225,mapmycells
Br5373,subclass_label,L6 IT Car3,205,mapmycells
Br5373,subclass_label,Sst Chodl,118,mapmycells
Br5373,subclass_label,Unassigned,0,mapmycells
Br5373,supertype_label,Oligo_4,8707,mapmycells
Br5373,supertype_label,Astro_2,4740,mapmycells
Br5373,supertype_label,SMC-SEAAD,4551,mapmycells
Br5373,supertype_label,Endo_2,4520,mapmycells
Br5373,supertype_label,Oligo_2_1-SEAAD,2418,mapmycells
Br5373,supertype_label,L2/3 IT_1,2091,mapmycells
Br5373,supertype_label,Endo_1,1861,mapmycells
Br5373,supertype_label,Astro_4,1786,mapmycells
Br5373,supertype_label,VLMC_1,1667,mapmycells
Br5373,supertype_label,L2/3 IT_12,1640,mapmycells
Br5373,supertype_label,L4 IT_1,1437,mapmycells
Br5373,supertype_label,L2/3 IT_2,1430,mapmycells
Br5373,supertype_label,Lamp5_Lhx6_1,1395,mapmycells
Br5373,supertype_label,L6b_6,1289,mapmycells
Br5373,supertype_label,Astro_5,1123,mapmycells
Br5373,supertype_label,Pericyte_1,1118,mapmycells
Br5373,supertype_label,L2/3 IT_7,1111,mapmycells
Br5373,supertype_label,L5 IT_6,1039,mapmycells
Br5373,supertype_label,Lymphocyte,1025,mapmycells
Br5373,supertype_label,Micro-PVM_2,1024,mapmycells
Br5373,supertype_label,L6b_1,1018,mapmycells
Br5373,supertype_label,Oligo_1,998,mapmycells
Br5373,supertype_label,Oligo_3,911,mapmycells
Br5373,supertype_label,L4 IT_2,897,mapmycells
Br5373,supertype_label,Micro-PVM_3-SEAAD,828,mapmycells
Br5373,supertype_label,OPC_2_1-SEAAD,761,mapmycells
Br5373,supertype_label,L6b_2,703,mapmycells
Br5373,supertype_label,Pvalb_15,668,mapmycells
Br5373,supertype_label,Astro_3,643,mapmycells
Br5373,supertype_label,Monocyte,517,mapmycells
Br5373,supertype_label,L6 IT_2,498,mapmycells
Br5373,supertype_label,L5 ET_2,476,mapmycells
Br5373,supertype_label,L2/3 IT_13,405,mapmycells
Br5373,supertype_label,L5 IT_2,377,mapmycells
Br5373,supertype_label,L2/3 IT_5,367,mapmycells
Br5373,supertype_label,Vip_21,350,mapmycells
Br5373,supertype_label,Astro_6-SEAAD,349,mapmycells
Br5373,supertype_label,Sst_10,329,mapmycells
Br5373,supertype_label,L5 IT_7,320,mapmycells
Br5373,supertype_label,Vip_19,308,mapmycells
Br5373,supertype_label,L4 IT_4,296,mapmycells
Br5373,supertype_label,L2/3 IT_3,263,mapmycells
Br5373,supertype_label,L5/6 NP_4,261,mapmycells
Br5373,supertype_label,Lamp5_1,255,mapmycells
Br5373,supertype_label,OPC_1,254,mapmycells
Br5373,supertype_label,Vip_1,249,mapmycells
Br5373,supertype_label,Endo_3,224,mapmycells
Br5373,supertype_label,Pericyte_2-SEAAD,221,mapmycells
Br5373,supertype_label,Chandelier_2,219,mapmycells
Br5373,supertype_label,Sst_20,211,mapmycells
Br5373,supertype_label,L4 IT_3,209,mapmycells
Br5373,supertype_label,Sst_5,208,mapmycells
Br5373,supertype_label,Chandelier_1,196,mapmycells
Br5373,supertype_label,Micro-PVM_1,196,mapmycells
Br5373,supertype_label,Lamp5_5,193,mapmycells
Br5373,supertype_label,L6 IT Car3_3,176,mapmycells
Br5373,supertype_label,Astro_1,173,mapmycells
Br5373,supertype_label,Sncg_5,166,mapmycells
Br5373,supertype_label,L6 CT_2,157,mapmycells
Br5373,supertype_label,L6b_5,154,mapmycells
Br5373,supertype_label,Pvalb_8,141,mapmycells
Br5373,supertype_label,L6 CT_3,131,mapmycells
Br5373,supertype_label,L5 IT_5,126,mapmycells
Br5373,supertype_label,Vip_23,123,mapmycells
Br5373,supertype_label,Vip_16,116,mapmycells
Br5373,supertype_label,Sncg_4,114,mapmycells
Br5373,supertype_label,L6 IT_1,107,mapmycells
Br5373,supertype_label,Pax6_1,104,mapmycells
Br5373,supertype_label,Vip_14,99,mapmycells
Br5373,supertype_label,Micro-PVM_2_1-SEAAD,96,mapmycells
Br5373,supertype_label,Sst_7,94,mapmycells
Br5373,supertype_label,Lamp5_3,91,mapmycells
Br5373,supertype_label,Sst_19,86,mapmycells
Br5373,supertype_label,L6b_4,85,mapmycells
Br5373,supertype_label,Pax6_2,81,mapmycells
Br5373,supertype_label,Sst_3,76,mapmycells
Br5373,supertype_label,Sst_11,74,mapmycells
Br5373,supertype_label,Vip_5,72,mapmycells
Br5373,supertype_label,Vip_6,70,mapmycells
Br5373,supertype_label,L5 IT_3,68,mapmycells
Br5373,supertype_label,Sst Chodl_2,60,mapmycells
Br5373,supertype_label,Sst Chodl_1,58,mapmycells
Br5373,supertype_label,Micro-PVM_2_3-SEAAD,54,mapmycells
Br5373,supertype_label,Sst_1,48,mapmycells
Br5373,supertype_label,L2/3 IT_10,45,mapmycells
Br5373,supertype_label,Vip_4,45,mapmycells
Br5373,supertype_label,Sncg_2,44,mapmycells
Br5373,supertype_label,L6b_3,43,mapmycells
Br5373,supertype_label,L5 IT_1,42,mapmycells
Br5373,supertype_label,Sncg_6,39,mapmycells
Br5373,supertype_label,Vip_18,38,mapmycells
Br5373,supertype_label,Sst_25,35,mapmycells
Br5373,supertype_label,L5 ET_1,35,mapmycells
Br5373,supertype_label,Pvalb_13,32,mapmycells
Br5373,supertype_label,Pvalb_6,32,mapmycells
Br5373,supertype_label,L2/3 IT_6,31,mapmycells
Br5373,supertype_label,Vip_13,31,mapmycells
Br5373,supertype_label,Sst_4,30,mapmycells
Br5373,supertype_label,Vip_2,29,mapmycells
Br5373,supertype_label,Pvalb_10,28,mapmycells
Br5373,supertype_label,L2/3 IT_8,28,mapmycells
Br5373,supertype_label,Lamp5_2,28,mapmycells
Br5373,supertype_label,Sncg_8,26,mapmycells
Br5373,supertype_label,Lamp5_4,25,mapmycells
Br5373,supertype_label,L5/6 NP_6,25,mapmycells
Br5373,supertype_label,Vip_9,24,mapmycells
Br5373,supertype_label,L6 IT Car3_1,24,mapmycells
Br5373,supertype_label,Sncg_3,23,mapmycells
Br5373,supertype_label,Pax6_3,20,mapmycells
Br5373,supertype_label,Sst_13,20,mapmycells
Br5373,supertype_label,Pax6_4,20,mapmycells
Br5373,supertype_label,Vip_12,17,mapmycells
Br5373,supertype_label,Pvalb_12,17,mapmycells
Br5373,supertype_label,Pvalb_9,13,mapmycells
Br5373,supertype_label,OPC_2,13,mapmycells
Br5373,supertype_label,Micro-PVM_4-SEAAD,12,mapmycells
Br5373,supertype_label,L5/6 NP_1,12,mapmycells
Br5373,supertype_label,Sst_9,11,mapmycells
Br5373,supertype_label,Sst_2,9,mapmycells
Br5373,supertype_label,Sst_22,8,mapmycells
Br5373,supertype_label,L5/6 NP_2,8,mapmycells
Br5373,supertype_label,Vip_11,7,mapmycells
Br5373,supertype_label,Lamp5_6,6,mapmycells
Br5373,supertype_label,Oligo_2,6,mapmycells
Br5373,supertype_label,Pvalb_5,5,mapmycells
Br5373,supertype_label,L6 IT Car3_2,5,mapmycells
Br5373,supertype_label,L6 CT_1,4,mapmycells
Br5373,supertype_label,Pvalb_1,4,mapmycells
Br5373,supertype_label,L5/6 NP_3,3,mapmycells
Br5373,supertype_label,Sst_23,3,mapmycells
Br5373,supertype_label,L6 CT_4,2,mapmycells
Br5373,supertype_label,Pvalb_2,2,mapmycells
Br5373,supertype_label,Vip_15,2,mapmycells
Br5373,supertype_label,Pvalb_7,1,mapmycells
Br5373,supertype_label,OPC_2_2-SEAAD,1,mapmycells
Br5373,supertype_label,Sncg_1,0,mapmycells
Br5373,supertype_label,Pvalb_3,0,mapmycells
Br5373,supertype_label,Unassigned,0,mapmycells
Br5373,supertype_label,Sst_12,0,mapmycells
Br5400,class_label,Non-neuronal and Non-neural,23666,mapmycells
Br5400,class_label,Neuronal: Glutamatergic,17168,mapmycells
Br5400,class_label,Neuronal: GABAergic,4884,mapmycells
Br5400,class_label,Unassigned,0,mapmycells
Br5400,subclass_label,Oligodendrocyte,7698,mapmycells
Br5400,subclass_label,L2/3 IT,5665,mapmycells
Br5400,subclass_label,Endothelial,5263,mapmycells
Br5400,subclass_label,Astrocyte,3826,mapmycells
Br5400,subclass_label,L6b,3404,mapmycells
Br5400,subclass_label,Microglia-PVM,3375,mapmycells
Br5400,subclass_label,VLMC,2989,mapmycells
Br5400,subclass_label,L4 IT,2986,mapmycells
Br5400,subclass_label,L5 IT,2467,mapmycells
Br5400,subclass_label,Sst,1496,mapmycells
Br5400,subclass_label,Vip,1037,mapmycells
Br5400,subclass_label,Pvalb,950,mapmycells
Br5400,subclass_label,L5 ET,852,mapmycells
Br5400,subclass_label,L6 IT,716,mapmycells
Br5400,subclass_label,L5/6 NP,523,mapmycells
Br5400,subclass_label,OPC,515,mapmycells
Br5400,subclass_label,Lamp5,415,mapmycells
Br5400,subclass_label,Chandelier,383,mapmycells
Br5400,subclass_label,L6 CT,317,mapmycells
Br5400,subclass_label,Sncg,257,mapmycells
Br5400,subclass_label,L6 IT Car3,238,mapmycells
Br5400,subclass_label,Pax6,136,mapmycells
Br5400,subclass_label,Lamp5 Lhx6,121,mapmycells
Br5400,subclass_label,Sst Chodl,89,mapmycells
Br5400,subclass_label,Unassigned,0,mapmycells
Br5400,supertype_label,Oligo_4,6047,mapmycells
Br5400,supertype_label,Endo_2,3794,mapmycells
Br5400,supertype_label,Astro_2,2479,mapmycells
Br5400,supertype_label,Micro-PVM_2,1884,mapmycells
Br5400,supertype_label,L4 IT_1,1851,mapmycells
Br5400,supertype_label,L2/3 IT_12,1572,mapmycells
Br5400,supertype_label,SMC-SEAAD,1559,mapmycells
Br5400,supertype_label,Endo_1,1449,mapmycells
Br5400,supertype_label,Oligo_2_1-SEAAD,1362,mapmycells
Br5400,supertype_label,L6b_6,1295,mapmycells
Br5400,supertype_label,L2/3 IT_2,1203,mapmycells
Br5400,supertype_label,L2/3 IT_1,1174,mapmycells
Br5400,supertype_label,Pericyte_1,968,mapmycells
Br5400,supertype_label,L5 IT_6,952,mapmycells
Br5400,supertype_label,L6b_1,934,mapmycells
Br5400,supertype_label,L2/3 IT_7,892,mapmycells
Br5400,supertype_label,L6b_2,892,mapmycells
Br5400,supertype_label,L5 ET_2,808,mapmycells
Br5400,supertype_label,L5 IT_7,761,mapmycells
Br5400,supertype_label,Micro-PVM_3-SEAAD,685,mapmycells
Br5400,supertype_label,Pvalb_15,654,mapmycells
Br5400,supertype_label,Astro_5,631,mapmycells
Br5400,supertype_label,L4 IT_2,606,mapmycells
Br5400,supertype_label,L6 IT_2,529,mapmycells
Br5400,supertype_label,Astro_4,488,mapmycells
Br5400,supertype_label,L5/6 NP_4,452,mapmycells
Br5400,supertype_label,OPC_2_1-SEAAD,426,mapmycells
Br5400,supertype_label,VLMC_1,408,mapmycells
Br5400,supertype_label,L4 IT_4,398,mapmycells
Br5400,supertype_label,Sst_10,371,mapmycells
Br5400,supertype_label,Lymphocyte,358,mapmycells
Br5400,supertype_label,L5 IT_2,355,mapmycells
Br5400,supertype_label,L2/3 IT_3,262,mapmycells
Br5400,supertype_label,L5 IT_5,255,mapmycells
Br5400,supertype_label,L2/3 IT_13,254,mapmycells
Br5400,supertype_label,Vip_21,250,mapmycells
Br5400,supertype_label,Vip_19,235,mapmycells
Br5400,supertype_label,L6 IT Car3_3,226,mapmycells
Br5400,supertype_label,Chandelier_1,223,mapmycells
Br5400,supertype_label,Monocyte,222,mapmycells
Br5400,supertype_label,Astro_6-SEAAD,215,mapmycells
Br5400,supertype_label,Oligo_3,211,mapmycells
Br5400,supertype_label,L6 CT_3,207,mapmycells
Br5400,supertype_label,Sst_5,205,mapmycells
Br5400,supertype_label,L2/3 IT_5,191,mapmycells
Br5400,supertype_label,L6 IT_1,187,mapmycells
Br5400,supertype_label,Sst_7,177,mapmycells
Br5400,supertype_label,Lamp5_1,166,mapmycells
Br5400,supertype_label,Chandelier_2,160,mapmycells
Br5400,supertype_label,Sst_3,149,mapmycells
Br5400,supertype_label,L6b_5,140,mapmycells
Br5400,supertype_label,Vip_1,137,mapmycells
Br5400,supertype_label,Lamp5_5,135,mapmycells
Br5400,supertype_label,L4 IT_3,131,mapmycells
Br5400,supertype_label,Vip_23,122,mapmycells
Br5400,supertype_label,Lamp5_Lhx6_1,121,mapmycells
Br5400,supertype_label,Sncg_5,119,mapmycells
Br5400,supertype_label,Sst_20,117,mapmycells
Br5400,supertype_label,Pvalb_8,112,mapmycells
Br5400,supertype_label,L6 CT_2,107,mapmycells
Br5400,supertype_label,Sst_19,101,mapmycells
Br5400,supertype_label,Micro-PVM_1,97,mapmycells
Br5400,supertype_label,Sst_11,94,mapmycells
Br5400,supertype_label,OPC_1,89,mapmycells
Br5400,supertype_label,Pvalb_13,85,mapmycells
